,0,File Name
68,https://docs.netapp.com/us-en/astra-automation-2112/rest-core/rest_web_services.html,files/output69.txt
69,https://docs.netapp.com/us-en/astra-automation-2112//search.html,files/output70.txt
70,https://docs.netapp.com/us-en/astra-automation-2112/additional/security.html,files/output71.txt
71,https://docs.netapp.com/us-en/astra-automation-2112/rest-core/url_format.html,files/output72.txt
72,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_clone_app.html,files/output73.txt
73,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_clone_app_backup.html,files/output74.txt
74,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_clone_app_snapshot.html,files/output75.txt
75,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_create_backup.html,files/output76.txt
76,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_create_snapshot.html,files/output77.txt
77,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_delete_backup.html,files/output78.txt
78,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_delete_failed_app.html,files/output79.txt
79,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_delete_snapshot.html,files/output80.txt
80,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_get_man_app.html,files/output81.txt
81,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_list_backups.html,files/output82.txt
82,https://docs.netapp.com/us-en/astra-automation-2112/workflows_infra/wf_list_buckets.html,files/output83.txt
83,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_list_man_apps.html,files/output84.txt
84,https://docs.netapp.com/us-en/astra-automation-2112/workflows_infra/wf_list_man_clusters.html,files/output85.txt
85,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_list_notifications.html,files/output86.txt
86,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_list_snapshots.html,files/output87.txt
87,https://docs.netapp.com/us-en/astra-automation-2112/workflows_infra/wf_list_storage_backends.html,files/output88.txt
88,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_list_unman_apps.html,files/output89.txt
89,https://docs.netapp.com/us-en/astra-automation-2112/workflows_infra/wf_list_users.html,files/output90.txt
90,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_manage_app.html,files/output91.txt
91,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_restore_app_backup.html,files/output92.txt
92,https://docs.netapp.com/us-en/astra-automation-2112/workflows/wf_unmanage_app.html,files/output93.txt
93,https://docs.netapp.com/us-en/astra-automation-2112/rn/whats_new.html,files/output94.txt
94,https://docs.netapp.com/us-en/astra-automation-2112/workflows/workflows_before.html,files/output95.txt
95,https://docs.netapp.com/us-en/astra-automation-2112/workflows_infra/workflows_infra_before.html,files/output96.txt
96,https://docs.netapp.com/us-en/astra-automation-2112/additional/working_with_collections.html,files/output97.txt
97,https://docs.netapp.com/us-en/astra-automation-2108/rn/about.html,files/output98.txt
98,https://docs.netapp.com/us-en/astra-automation-2108/information/additional_resources.html,files/output99.txt
99,https://docs.netapp.com/us-en/astra-automation-2108/reference/api_reference.html,files/output100.txt
100,https://docs.netapp.com/us-en/astra-automation-2108/get-started/before_get_started.html,files/output101.txt
101,https://docs.netapp.com/us-en/astra-automation-2108/additional/diagnostics_support.html,files/output102.txt
102,https://docs.netapp.com/us-en/astra-automation-2108/get-started/get_api_token.html,files/output103.txt
103,https://docs.netapp.com/us-en/astra-automation-2108/get-started/hello_world.html,files/output104.txt
104,https://docs.netapp.com/us-en/astra-automation-2108/rest-core/http_details.html,files/output105.txt
105,https://docs.netapp.com/us-en/astra-automation-2108/intro/introduction.html,files/output106.txt
106,https://docs.netapp.com/us-en/astra-automation-2108/legal-notices.html,files/output107.txt
107,https://docs.netapp.com/us-en/astra-automation-2108/legal-notices.html,files/output108.txt
108,https://docs.netapp.com/us-en/astra-automation-2108/get-started/prepare_to_use_workflows.html,files/output109.txt
109,https://docs.netapp.com/us-en/astra-automation-2108/python/py_list_man_apps.html,files/output110.txt
110,https://docs.netapp.com/us-en/astra-automation-2108/python/python_before.html,files/output111.txt
111,https://docs.netapp.com/us-en/astra-automation-2108/endpoints/resources.html,files/output112.txt
112,https://docs.netapp.com/us-en/astra-automation-2108/rest-core/resources_collections.html,files/output113.txt
113,https://docs.netapp.com/us-en/astra-automation-2108/rest-core/rest_web_services.html,files/output114.txt
114,https://docs.netapp.com/us-en/astra-automation-2108//search.html,files/output115.txt
115,https://docs.netapp.com/us-en/astra-automation-2108/additional/security.html,files/output116.txt
116,https://docs.netapp.com/us-en/astra-automation-2108/rest-core/url_format.html,files/output117.txt
117,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_clone_app.html,files/output118.txt
118,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_clone_app_backup.html,files/output119.txt
119,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_clone_app_snapshot.html,files/output120.txt
120,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_create_backup.html,files/output121.txt
121,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_create_snapshot.html,files/output122.txt
122,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_delete_backup.html,files/output123.txt
123,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_delete_failed_app.html,files/output124.txt
124,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_delete_snapshot.html,files/output125.txt
125,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_get_man_app.html,files/output126.txt
126,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_list_backups.html,files/output127.txt
127,https://docs.netapp.com/us-en/astra-automation-2108/workflows_infra/wf_list_buckets.html,files/output128.txt
128,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_list_man_apps.html,files/output129.txt
129,https://docs.netapp.com/us-en/astra-automation-2108/workflows_infra/wf_list_man_clusters.html,files/output130.txt
130,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_list_notifications.html,files/output131.txt
131,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_list_snapshots.html,files/output132.txt
132,https://docs.netapp.com/us-en/astra-automation-2108/workflows_infra/wf_list_storage_backends.html,files/output133.txt
133,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_list_unman_apps.html,files/output134.txt
134,https://docs.netapp.com/us-en/astra-automation-2108/workflows_infra/wf_list_users.html,files/output135.txt
135,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_manage_app.html,files/output136.txt
136,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_restore_app_backup.html,files/output137.txt
137,https://docs.netapp.com/us-en/astra-automation-2108/workflows/wf_unmanage_app.html,files/output138.txt
138,https://docs.netapp.com/us-en/astra-automation-2108/rn/whats_new.html,files/output139.txt
139,https://docs.netapp.com/us-en/astra-automation-2108/workflows/workflows_before.html,files/output140.txt
140,https://docs.netapp.com/us-en/astra-automation-2108/workflows_infra/workflows_infra_before.html,files/output141.txt
141,https://docs.netapp.com/us-en/astra-automation-2108/additional/working_with_collections.html,files/output142.txt
142,https://docs.netapp.com/us-en/astra-automation/aa-earlier-versions.html,files/output143.txt
143,https://docs.netapp.com/us-en/astra-automation/rn/about.html,files/output144.txt
144,https://docs.netapp.com/us-en/astra-automation//reference/account_overview.html,files/output145.txt
145,https://docs.netapp.com/us-en/astra-automation/information/additional_resources.html,files/output146.txt
146,https://docs.netapp.com/us-en/astra-automation//reference/app_overview.html,files/output147.txt
147,https://docs.netapp.com/us-en/astra-automation//reference/application_asset_overview.html,files/output148.txt
148,https://docs.netapp.com/us-en/astra-automation//reference/application_backup_overview.html,files/output149.txt
149,https://docs.netapp.com/us-en/astra-automation//reference/application_snapshot_overview.html,files/output150.txt
